unresolved_alarm_content,You have %1$s undealt alarm.,
update,Update,
updated_on_date,Updated on %s %d,
updating,Updating,
upgrade,Update Now,
upgrade_cancel,The upgrade is cancelled,
upgrade_device_tips,Upgrade your device to a new version?,
upload,Uploading…,
upload_failed,Upload failed.,
upload_success,Upload successfully.,
upload_to_the_cloud,Upload To The Cloud,
url,URL,
use_qrcode_to_login_tips,You can scan QR code to log in.,
user_agreement,User Agreement,
user_name,Username,
user_name_cannot_be_empty,Username cannot be empty.,
user_name_hint,Email / Username,
version,Version,
video,Video,
video_call,Video call,
video_call_failed,Video call not connected.,
video_call_time,Video call time %s,
video_quality_diagnosis,Video Quality Diagnosis,
voice,Voice,
voice_assitance,Voice Assitance,
voice_call,Voice call,
voice_input_tips,Release and send\nSwipe up to cancel sending,
voice_message,Voice Message,
volume,Volume,
volumn,Volume,
warm,Warm,
weather,Weather,
weather_cloudy,Cloudy,
weather_cloudy_lower,cloudy,
weather_foggy,Foggy,
weather_foggy_lower,foggy,
weather_rainy,Rainy,
weather_rainy_lower,rainy,
weather_snowy,Snowy,
weather_snowy_lower,snowy,
weather_sunny,Sunny,
weather_sunny_lower,sunny,
week,Week,
week_friday,Friday,
week_friday_abbreviation,Fri,
week_monday,Monday,
week_monday_abbreviation,Mon,
week_saturday,Saturday,
week_saturday_abbreviation,Sat,
week_sunday,Sunday,
week_sunday_abbreviation,Sun,
week_thursday,Thursday,
week_thursday_abbreviation,Thu,
week_tuesday,Tuesday,
week_tuesday_abbreviation,Tue,
week_wednesday,Wednesday,
week_wednesday_abbreviation,Wed,
weekday,Weekday,
weekdays,Weekdays,
weekdays_lower,weekdays,
weekend,Weekend,
weekends,Weekends,
weekends_lower,weekends,
weekly,Weekly,
weekly_empty_tips,Please select at least one day.,
when,When,
who_share_the_family,%s invites you to join his family.,
whole_house,Whole House,
whole_house_lower,whole house,
within_what_family,"Within %s family,",
workday,Workday,
ws_reconnect_tips,"Connecting, Please wait…",
yesterday,Yesterday,
your_email_tips,Please enter the corresponding email address to continue.,
zone_device_dramagnet_sensor,Dramagnet Sensor,
zone_device_infrared_sensor,Infrared Sensor,
zone_device_urgency_sensor,Urgency Sensor,
